product_id_numeric,handle,title,product_type,status,article_status
7113445441717,3pw152920001,DYNAMIC-FX HELMET SHIELD,Offroad,DRAFT,80
7113445474485,3pw152820003,MAYHEM PRO LENS SINGLE IRIDIUM,Offroad,DRAFT,80
7113445507253,3pw152820002,MAYHEM PRO LENS SGL NON IRID.,Offroad,DRAFT,80
7113445540021,3pw152820001,MAYHEM PRO LENS DUAL VENTED,Offroad,DRAFT,80
7113445572789,3pw152810006,AIRBRAKE LENS CLEAR,Offroad,DRAFT,80
7113445605557,3pw152810003,AIRBRAKE LENS SINGLE IRIDIUM,Offroad,DRAFT,80
7113445638325,3pw152810001,AIRBRAKE LENS DUAL VENTED,Offroad,DRAFT,80
7113445671093,3pw142910001,HELMET SHIELD COMP LIGHT 14,Offroad,DRAFT,80
7113445703861,3pw142820005,MAYHEM ROLL OFF SGL NON IRID,Offroad,DRAFT,80
7113445736629,3pw132930011,AVIATOR CHEEK PADS XS,Offroad,DRAFT,80
7113445769397,3pw132930001,AVIATOR CROWN PADDING XS,Offroad,DRAFT,80
7113445834933,3pw12281010,LENS CLEAR ROLL OFF RAC. GOG.,Offroad,DRAFT,80
7113445867701,3pw12204005,T10 STRAP LOCK REPLACMENT,Offroad,DRAFT,80
7113446129845,3pw210008500,AVIATOR 2.3 HELMET SHIELD BLACK OS,Offroad,DRAFT,80
7113446555829,3pw200012700,KIDS NECK BRACE,Protectors,DRAFT,80
7113450815669,47109099044,Wheel set,Wheel set,DRAFT,80
7113451274421,088526r,Engine 690 Enduro-R USA 2018,Engine sale,DRAFT,80
7113451339957,089321s,Engine 250 EXC-F,Engine sale,DRAFT,80
7113451405493,089890q,Engine 1290 SUPER ADVENTURE T 2017,Engine sale,DRAFT,80
7113451438261,089850q,Engine 1090 SUPER ADVENTURE 2017,Engine sale,DRAFT,80
7113451471029,089870p,ENGINE 1190 SUPER ADVENTURE,Engine sale,DRAFT,80
7113451602101,081260o,ENGINE RC 200,Engine sale,DRAFT,80
7113451634869,089850s,Engine 1090 SUPER ADVENTURE,Engine sale,DRAFT,80
7113454289077,00050000816,Exhaust parts kit,Exhaust parts kit,DRAFT,
7113454321845,00050000818,Exhaust parts kit,Exhaust parts kit,DRAFT,80
7113454354613,00050000819,Exhaust parts kit,Exhaust parts kit,DRAFT,80
7113454518453,45230097000,Cylinder seal set,Cylinder seal set,DRAFT,80
7113454747829,54630097100,Cylinder seal set,Cylinder seal set,DRAFT,80
7113454780597,54830097000,Cylinder seal set,Cylinder seal set,DRAFT,80
7113454977205,58330099300,Cylinder seal set,Cylinder seal set,DRAFT,80
7113455206581,75030097000,Cylinder seal set,Cylinder seal set,DRAFT,80
7113455239349,75030097100,Cylinder seal set,Cylinder seal set,DRAFT,80
7113455272117,77030097000,Cylinder seal set,Cylinder seal set,DRAFT,80
7113455304885,77230097000,Cylinder seal set,Cylinder seal set,DRAFT,80
7113455599797,90130097000,Cylinder seal set,Cylinder seal set,DRAFT,80
7113456287925,83002021000,"Grip set 450-525 (KTM, SX, XC) 07-12",Grip set,DRAFT,80
7113456681141,000500000161,PISTON KIT SZ.II,Piston kit,DRAFT,80
7113456713909,00050000160,Piston kit size I,Piston kit,DRAFT,80
7113457893557,00050000001,Piston kit size II,Piston kit,DRAFT,80
7113458024629,00050000009,Piston kit size I,Piston kit,DRAFT,80
7113458188469,00050000013,"Piston kit size II  250 (EXC, SX, SXS, XC, XCF) 05-13",Piston kit,DRAFT,80
7113458286773,00050000028,Piston kit size I,Piston kit,DRAFT,
7113458876597,00050000213,Piston kit size II,Piston kit,DRAFT,
7113459531957,00050000237,Piston kit size I,Piston kit,DRAFT,80
7113459564725,00050000238,Piston kit size II,Piston kit,DRAFT,80
7113459663029,61030007010-i,Piston kit  990 (Super Duke/Supermoto/Adventure) 10-13,Piston kit,DRAFT,80
7113459695797,61030007010-ii,Piston kit  990 (Super Duke/Supermoto/Adventure) 06-13,Piston kit,DRAFT,80
7113460547765,45208053210,Plastic parts set,Plastic parts set,DRAFT,80
7113460580533,45208053310,Plastic parts set,Plastic parts set,DRAFT,80
