Handle,Title,Body (HTML),Vendor,Product category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
hsq-a49011974044,Start/stop switch,Separate start- & stopp switch which can easily plugged in the main wiring harness.<p>Functional cover made of textile fabric to protect the wire from damage and soiling.</p>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Instruments/electrics,HSQ - Handlebars/instruments/electrics,TRUE,Title,Default Title,,,,,A49011974044,,shopify,,continue,manual,99.04,,TRUE,TRUE,9010544613407,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a49011974044_start_stop_switch__sall__awsg__v1.jpg?v=1736333864,1,Start/stop switch,FALSE,Start/stop switch,Separate start- & stopp switch which can easily plugged in the main wiring harness. Functional cover made of textile fabric to protect the wire from damage and soiling.,Motor Vehicle Parts,,Adult,A49011974044,HSQ - Instruments/electrics,HSQ - Handlebars/instruments/electrics,new,FALSE,,,,,,,kg,,
hsq-a49012906000,Service pit mat,Size: 200 cm x 100 cm,HUSQVARNA,Hardware > Tools,HSQ - Transport,HSQ - Tool/transport,TRUE,Title,Default Title,,,,,A49012906000,,shopify,,continue,manual,139.03,,TRUE,TRUE,9010544512489,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a49012906000_service_pit_mat__sall__awsg__v1.jpg?v=1736333864,1,Service pit mat,FALSE,Service pit mat,Size: 200 cm x 100 cm,Tools,,Adult,A49012906000,HSQ - Transport,HSQ - Tool/transport,new,FALSE,,,,,,,kg,,
hsq-a49012917000,Supporting strap,<ul><li>Makes it easier to stand your motorcycle up</li><li>Essential under extreme off-road conditions</li><li>Strap made from high-strength nylon</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Grips,HSQ - Handlebars/instruments/electrics,TRUE,Title,Default Title,,,,,A49012917000,,shopify,,continue,manual,29.95,,TRUE,TRUE,9010544494303,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_61429_a49012917000_supporting_strap__sall__awsg__v1.jpg?v=1694068529,1,Supporting strap,FALSE,Supporting strap,Makes it easier to stand your motorcycle up Essential under extreme off-road conditions Strap made from high-strength nylon,Motor Vehicle Parts,,Adult,A49012917000,HSQ - Grips,HSQ - Handlebars/instruments/electrics,new,FALSE,,,,,,,kg,,
hsq-a49012955044,Lowering kit,<ul><li>Made of the highest quality materials</li><li>Tested in the toughest conditions</li><li>Developed together with the vehicle</li><li>Enables shorter drivers to also achieve the optimum seat height</li><li>Perfect compromise between maximum chassis performance and lowest possible vehicle height</li><li>No restrictions on riding dynamics</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Suspension components,HSQ - Chassis/triple clamp,TRUE,Title,Default Title,,,,,A49012955044,,shopify,,continue,manual,199.04,,TRUE,TRUE,9010544555950,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_523052_a49012955044_lowering_kit_studio_pictures_offroad__sall__awsg__v2.jpg?v=1705043404,1,Lowering kit,FALSE,Lowering kit,Made of the highest quality materials Tested in the toughest conditions Developed together with the vehicle Enables shorter drivers to also achieve the optimum seat height Perfect compromise between maximum chassis performance and lowest possible vehicle height No restrictions on riding dynamics,Motor Vehicle Parts,,Adult,A49012955044,HSQ - Suspension components,HSQ - Chassis/triple clamp,new,FALSE,,,,,,,kg,,
hsq-a49012955144,Lowering kit,<ul><li>Made of the highest quality materials</li><li>Tested in the toughest conditions</li><li>Developed together with the vehicle</li><li>Enables shorter drivers to also achieve the optimum seat height</li><li>Perfect compromise between maximum chassis performance and lowest possible vehicle height</li><li>No restrictions on riding dynamics</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Suspension components,HSQ - Chassis/triple clamp,TRUE,Title,Default Title,,,,,A49012955144,,shopify,,continue,manual,199.04,,TRUE,TRUE,9010544680478,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_523052_a49012955044_lowering_kit_studio_pictures_offroad__sall__awsg__v2.jpg?v=1705043404,1,Lowering kit,FALSE,Lowering kit,Made of the highest quality materials Tested in the toughest conditions Developed together with the vehicle Enables shorter drivers to also achieve the optimum seat height Perfect compromise between maximum chassis performance and lowest possible vehicle height No restrictions on riding dynamics,Motor Vehicle Parts,,Adult,A49012955144,HSQ - Suspension components,HSQ - Chassis/triple clamp,new,FALSE,,,,,,,kg,,
hsq-a49012955544,Lowering kit,<ul><li>Made of the highest quality materials</li><li>Tested in the toughest conditions</li><li>Developed together with the vehicle</li><li>Enables shorter drivers to also achieve the optimum seat height</li><li>Perfect compromise between maximum chassis performance and lowest possible vehicle height</li><li>No restrictions on riding dynamics</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Suspension components,HSQ - Chassis/triple clamp,TRUE,Title,Default Title,,,,,A49012955544,,shopify,,continue,manual,239.10,,TRUE,TRUE,9010544555943,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_523053_a49012955544_lowering_kit_studio_pictures_offroad__sall__awsg__v1.jpg?v=1705062247,1,Lowering kit,FALSE,Lowering kit,Made of the highest quality materials Tested in the toughest conditions Developed together with the vehicle Enables shorter drivers to also achieve the optimum seat height Perfect compromise between maximum chassis performance and lowest possible vehicle height No restrictions on riding dynamics,Motor Vehicle Parts,,Adult,A49012955544,HSQ - Suspension components,HSQ - Chassis/triple clamp,new,FALSE,,,,,,,kg,,
hsq-a49012955644,Lowering kit,<ul><li>Made of the highest quality materials</li><li>Tested in the toughest conditions</li><li>Developed together with the vehicle</li><li>Enables shorter drivers to also achieve the optimum seat height</li><li>Perfect compromise between maximum chassis performance and lowest possible vehicle height</li><li>No restrictions on riding dynamics</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Suspension components,HSQ - Chassis/triple clamp,TRUE,Title,Default Title,,,,,A49012955644,,shopify,,continue,manual,239.10,,TRUE,TRUE,9010544680485,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_523053_a49012955544_lowering_kit_studio_pictures_offroad__sall__awsg__v1.jpg?v=1705062247,1,Lowering kit,FALSE,Lowering kit,Made of the highest quality materials Tested in the toughest conditions Developed together with the vehicle Enables shorter drivers to also achieve the optimum seat height Perfect compromise between maximum chassis performance and lowest possible vehicle height No restrictions on riding dynamics,Motor Vehicle Parts,,Adult,A49012955644,HSQ - Suspension components,HSQ - Chassis/triple clamp,new,FALSE,,,,,,,kg,,
hsq-a4901397504430,Brake caliper support with brake disc guard,<ul><li>Protects the brake disc in the event of a fall</li><li>High stiffness and strength</li><li>Protects the rear brake disc from stones and other solid obstacles</li><li>CNC milled from high-strength aluminum</li><li>Lighter than series components</li><li>Improved braking performance</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Special parts,HSQ - Brakes,TRUE,Title,Default Title,,,,,A4901397504430,,shopify,,continue,manual,169.94,,TRUE,TRUE,9010544518122,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_530424_a49013975044c1_brake_caliper_with_brake_disc_guard_studio_pictures_offroad__sall__awsg__v1.png?v=1700839839,1,Brake caliper support with brake disc guard,FALSE,Brake caliper support with brake disc guard,Protects the brake disc in the event of a fall High stiffness and strength Protects the rear brake disc from stones and other solid obstacles CNC milled from high-strength aluminum Lighter than series components Improved braking performance,Motor Vehicle Parts,,Adult,A4901397504430,HSQ - Special parts,HSQ - Brakes,new,FALSE,,,,,,,kg,,
hsq-a4901397504468,Brake caliper support with brake disc guard,<ul><li>Protects the brake disc in the event of a fall</li><li>High stiffness and strength</li><li>Protects the rear brake disc from stones and other solid obstacles</li><li>CNC milled from high-strength aluminum</li><li>Lighter than series components</li><li>Improved braking performance</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Special parts,HSQ - Brakes,TRUE,Title,Default Title,,,,,A4901397504468,,shopify,,continue,manual,169.94,,TRUE,TRUE,9010544421408,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hp_nmon_25113975044_brake_caliper_support_with_brake_disc_guard__sall__awsg__v1.jpg?v=1700841610,1,Brake caliper support with brake disc guard,FALSE,Brake caliper support with brake disc guard,Protects the brake disc in the event of a fall High stiffness and strength Protects the rear brake disc from stones and other solid obstacles CNC milled from high-strength aluminum Lighter than series components Improved braking performance,Motor Vehicle Parts,,Adult,A4901397504468,HSQ - Special parts,HSQ - Brakes,new,FALSE,,,,,,,kg,,
hsq-a49032900000,Rekluse RadiusX 4.0 centrifugal force clutch kit,"<ul><li>Installed in the standard clutch, which means simple, uncomplicated and fast installation</li><li>Unlimited and total concentration on the perfect line</li><li>New generation of Rekluse centrifugal clutch with EXP technology</li><li>Easily adjustable from the outside via the clutch slave cylinder</li><li>No stalling of the engine in critical situations, such as braking, downhill runs, jumping, or when starting or pushing</li><li>Improved traction, controllable by the throttle alone</li><li>Slippery, extremely steep sections can be managed more easily > saves time and ensures faster lap times</li><li>More relaxed, fatigue-free and controlled riding, even over longer distances and in tough terrain</li><li>No more coupling is required, although it is still possible</li><li>Special rear brake conversion kit available, allowing braking of the rear wheel with the left hand</li><li>Tested in the toughest conditions</li></ul>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,"HSQ - Engine parts, HSQ - 4-stroke",HSQ - Engine,TRUE,Title,Default Title,,,,,A49032900000,,shopify,,continue,manual,1299.06,,TRUE,TRUE,9010544601091,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a47032900000_radiusx_4_0_centrifugal_force_clutch_kit__sall__awsg__v1.jpg?v=1736333867,1,Rekluse RadiusX 4.0 centrifugal force clutch kit,FALSE,Rekluse RadiusX 4.0 centrifugal force clutch kit,"Installed in the standard clutch, which means simple, uncomplicated and fast installation Unlimited and total concentration on the perfect line New generation of Rekluse centrifugal clutch with EXP technology Easily adjustable from the outside via the clutch slave cylinder No stalling of the engine in critical situati…",Motor Vehicle Parts,,Adult,A49032900000,"HSQ - Engine parts, HSQ - 4-stroke",HSQ - Engine,new,FALSE,,,,,,,kg,,
hsq-a49035941044,Radiator fan,<ul><li>Provides more air</li><li>Maximum performance</li><li>Digital control</li><li>Current temperature can be read at any time</li><li>Variable switch-on temperature between 65 °C and 95 °C</li><li>Switch-off temperature 1 °C below the selected switch-on temperature</li><li>Provides better cooling of the engine</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Radiator fans,HSQ - Cooling,TRUE,Title,Default Title,,,,,A49035941044,,shopify,,continue,manual,289.07,,TRUE,TRUE,9010544437294,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a49035941044_radiator_fan__sall__awsg__v1.jpg?v=1694068528,1,Radiator fan,FALSE,Radiator fan,Provides more air Maximum performance Digital control Current temperature can be read at any time Variable switch-on temperature between 65 °C and 95 °C Switch-off temperature 1 °C below the selected switch-on temperature Provides better cooling of the engine,Motor Vehicle Parts,,Adult,A49035941044,HSQ - Radiator fans,HSQ - Cooling,new,FALSE,,,,,,,kg,,
hsq-a54001996000faa,Factory start device,<ul><li>Provides more traction when starting</li><li>Made of high-strength aluminum</li><li>Elegant anodised surface</li><li>Pure race feeling</li><li>Mounted directly on the OEM-fork</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Suspension components,HSQ - Chassis/triple clamp,TRUE,Title,Default Title,,,,,A54001996000FAA,,shopify,,continue,manual,99.04,,TRUE,TRUE,9010544260298,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a54001996000faa_factory_start_device__sall__awsg__v1.jpg?v=1650461373,1,Factory start device,FALSE,Factory start device,Provides more traction when starting Made of high-strength aluminum Elegant anodised surface Pure race feeling Mounted directly on the OEM-fork,Motor Vehicle Parts,,Adult,A54001996000FAA,HSQ - Suspension components,HSQ - Chassis/triple clamp,new,FALSE,,,,,,,kg,,
hsq-a54001996500faa,Factory start device,<ul><li>Two different preloads are available</li><li>Easy mounting of the fork ring thanks to two-part design</li><li>No need to remove the fork</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Suspension components,HSQ - Chassis/triple clamp,TRUE,Title,Default Title,,,,,A54001996500FAA,,shopify,,continue,manual,99.04,,TRUE,TRUE,9010544260359,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a54001996500faa_factory_start_device__sall__awsg__v1.jpg?v=1650461430,1,Factory start device,FALSE,Factory start device,Two different preloads are available Easy mounting of the fork ring thanks to two-part design No need to remove the fork,Motor Vehicle Parts,,Adult,A54001996500FAA,HSQ - Suspension components,HSQ - Chassis/triple clamp,new,FALSE,,,,,,,kg,,
hsq-a5400293104468a,Clutch lever,"<ul><li class=""li-square"">Suitable for all hydraulic Braktec clutch mountings.</li></ul>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Levers,HSQ - Handlebars/instruments/electrics,TRUE,Title,Default Title,,,,,A5400293104468A,,shopify,,continue,manual,79.92,,TRUE,TRUE,9010544427325,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hp_nmon_a5400293104468a_clutch_lever__sall__awsg__v2.jpg?v=1700840184,1,Clutch lever,FALSE,Clutch lever,Suitable for all hydraulic Braktec clutch mountings.,Motor Vehicle Parts,,Adult,A5400293104468A,HSQ - Levers,HSQ - Handlebars/instruments/electrics,new,FALSE,,,,,,,kg,,
hsq-a5400293300068a,Brake fluid reservoir and clutch reservoir cover,Fits all Braktec brake- and clutch reservoirs,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Chassis,"HSQ - CNC-parts, HSQ - anodized",TRUE,Title,Default Title,,,,,A5400293300068A,,shopify,,continue,manual,39.99,,TRUE,TRUE,9010544427301,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hp_nmon_a5400293300068a_brake_fluid_reservoir_and_clutch_reservoir_cover__sall__awsg__v1.jpg?v=1700840589,1,Brake fluid reservoir and clutch reservoir cover,FALSE,Brake fluid reservoir and clutch reservoir cover,Fits all Braktec brake- and clutch reservoirs,Motor Vehicle Parts,,Adult,A5400293300068A,HSQ - Chassis,"HSQ - CNC-parts, HSQ - anodized",new,FALSE,,,,,,,kg,,
hsq-a5400297900030,Handguard kit,<ul><li>Direct fastening to the controls with a special mount.</li><li>Can only be used with a Braktec brake system</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Hand guards,HSQ - Handlebars/instruments/electrics,TRUE,Title,Default Title,,,,,A5400297900030,,shopify,,continue,manual,49.07,,TRUE,TRUE,9010544390117,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a5400297900030_handguard_kit__sall__awsg__v1.jpg?v=1700840637,1,Handguard kit,FALSE,Handguard kit,Direct fastening to the controls with a special mount. Can only be used with a Braktec brake system,Motor Vehicle Parts,,Adult,A5400297900030,HSQ - Hand guards,HSQ - Handlebars/instruments/electrics,new,FALSE,,,,,,,kg,,
hsq-a54002979000ab,Handguard kit,<ul><li>Direct fastening to the controls with a special mount.</li><li>Can only be used with a Braktec brake system</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Hand guards,HSQ - Handlebars/instruments/electrics,TRUE,Title,Default Title,,,,,A54002979000AB,,shopify,,continue,manual,49.07,,TRUE,TRUE,9010544390162,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a54002979000ab_handguard_kit__sall__awsg__v1.jpg?v=1700840637,1,Handguard kit,FALSE,Handguard kit,Direct fastening to the controls with a special mount. Can only be used with a Braktec brake system,Motor Vehicle Parts,,Adult,A54002979000AB,HSQ - Hand guards,HSQ - Handlebars/instruments/electrics,new,FALSE,,,,,,,kg,,
hsq-a54003990644,Skid plate,Material thickness: 3 mm,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,"HSQ - Skid plate, HSQ - 4-stroke Offroad",HSQ - Protection,TRUE,Title,Default Title,,,,,A54003990644,,shopify,,continue,manual,199.04,,TRUE,TRUE,9010544282733,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a54003990644_skid_plate__sall__awsg__v1.jpg?v=1650461323,1,Skid plate,FALSE,Skid plate,Material thickness: 3 mm,Motor Vehicle Parts,,Kids,A54003990644,"HSQ - Skid plate, HSQ - 4-stroke Offroad",HSQ - Protection,new,FALSE,,,,,,,kg,,
hsq-a54003990744,Skid plate,Material thickness: 3 mm,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,"HSQ - Skid plate, HSQ - 4-stroke Offroad",HSQ - Protection,TRUE,Title,Default Title,,,,,A54003990744,,shopify,,continue,manual,199.04,,TRUE,TRUE,9010544282818,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a54003990744_skid_plate_no_logo__sall__awsg__v1.jpg?v=1650461279,1,Skid plate,FALSE,Skid plate,Material thickness: 3 mm,Motor Vehicle Parts,,Kids,A54003990744,"HSQ - Skid plate, HSQ - 4-stroke Offroad",HSQ - Protection,new,FALSE,,,,,,,kg,,
hsq-a54004905000faa,Preload adjuster,<ul><li>Fast preload adjustment</li><li>Use of the entire length of the thread on the shock absorber</li><li>Very easy operation</li><li>Extremely low weight</li><li>Dirt-resistance</li><li>Mechanical drive</li></ul>,HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Suspension components,HSQ - Chassis/triple clamp,TRUE,Title,Default Title,,,,,A54004905000FAA,,shopify,,continue,manual,179.08,,TRUE,TRUE,9010544258035,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_a54004905000faa_preload_adjuster___sall__awsg__v1.jpg?v=1650461478,1,Preload adjuster,FALSE,Preload adjuster,Fast preload adjustment Use of the entire length of the thread on the shock absorber Very easy operation Extremely low weight Dirt-resistance Mechanical drive,Motor Vehicle Parts,,Adult,A54004905000FAA,HSQ - Suspension components,HSQ - Chassis/triple clamp,new,FALSE,,,,,,,kg,,
