Handle,Title,Body (HTML),Vendor,Product category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
wp-3wp21007870x,Replica Team Polo,"<ul><li>Easy-to-clean material due to cotton/polyester blend</li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - T-shirts and Polos,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210078700,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332773,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007870x_replica_team_polo__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Polo - Size: XXS,FALSE,Replica Team Polo,Easy-to-clean material due to cotton/polyester blend Colour: black,Clothing,,Adult,3WP210078700,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,WP,,,,FALSE,Size,XS,,,,,3WP210078701,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332834,,,,FALSE,,,,,Adult,3WP210078701,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,WP,,,,FALSE,Size,S,,,,,3WP210078702,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332803,,,,FALSE,,,,,Adult,3WP210078702,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,WP,,,,FALSE,Size,M,,,,,3WP210078703,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332605,,,,FALSE,,,,,Adult,3WP210078703,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,WP,,,,FALSE,Size,L,,,,,3WP210078704,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332902,,,,FALSE,,,,,Adult,3WP210078704,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,WP,,,,FALSE,Size,XL,,,,,3WP210078705,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332704,,,,FALSE,,,,,Adult,3WP210078705,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210078706,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332780,,,,FALSE,,,,,Adult,3WP210078706,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210078707,,shopify,,continue,manual,60.02,,TRUE,TRUE,9010544332810,,,,FALSE,,,,,Adult,3WP210078707,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007870x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007870x_replica_team_polo_back__sall__awsg__v1.jpg?v=1649961452,2,Replica Team Polo,,,,,,,,,,,,,,,,,,,,
wp-3wp21007880x,Replica Team Shirt,"<ul><li>Easy-care finishing</li><li>90 % Polyester / 10 % Elastane </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - T-shirts and Polos,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210078800,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544332827,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007880x_replica_team_shirt__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Shirt - Size: XXS,FALSE,Replica Team Shirt,Easy-care finishing 90 % Polyester / 10 % Elastane Colour: black,Clothing,,Adult,3WP210078800,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,WP,,,,FALSE,Size,XS,,,,,3WP210078801,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544332797,,,,FALSE,,,,,Adult,3WP210078801,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,WP,,,,FALSE,Size,S,,,,,3WP210078802,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544332919,,,,FALSE,,,,,Adult,3WP210078802,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,WP,,,,FALSE,Size,M,,,,,3WP210078803,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544316636,,,,FALSE,,,,,Adult,3WP210078803,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,WP,,,,FALSE,Size,L,,,,,3WP210078804,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544332872,,,,FALSE,,,,,Adult,3WP210078804,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,WP,,,,FALSE,Size,XL,,,,,3WP210078805,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544332865,,,,FALSE,,,,,Adult,3WP210078805,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210078806,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544332988,,,,FALSE,,,,,Adult,3WP210078806,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210078807,,shopify,,continue,manual,70.00,,TRUE,TRUE,9010544333022,,,,FALSE,,,,,Adult,3WP210078807,WP - T-shirts and Polos,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007880x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007880x_replica_team_shirt_back__sall__awsg__v1.jpg?v=1649961452,2,Replica Team Shirt,,,,,,,,,,,,,,,,,,,,
wp-3wp21007890x,Replica Team Thin Sweater,"<ul><li>92 % Polyester / 8 % Elastane </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - Longsleeves and Hoodies,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210078900,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544332964,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007890x_replica_team_thin_sweater__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Thin Sweater - Size: XXS,FALSE,Replica Team Thin Sweater,92 % Polyester / 8 % Elastane Colour: black,Clothing,,Adult,3WP210078900,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,WP,,,,FALSE,Size,XS,,,,,3WP210078901,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544332896,,,,FALSE,,,,,Adult,3WP210078901,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,WP,,,,FALSE,Size,S,,,,,3WP210078902,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544332858,,,,FALSE,,,,,Adult,3WP210078902,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,WP,,,,FALSE,Size,M,,,,,3WP210078903,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544332889,,,,FALSE,,,,,Adult,3WP210078903,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,WP,,,,FALSE,Size,L,,,,,3WP210078904,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333039,,,,FALSE,,,,,Adult,3WP210078904,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,WP,,,,FALSE,Size,XL,,,,,3WP210078905,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333084,,,,FALSE,,,,,Adult,3WP210078905,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210078906,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544332957,,,,FALSE,,,,,Adult,3WP210078906,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210078907,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333107,,,,FALSE,,,,,Adult,3WP210078907,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007890x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007890x_replica_team_thin_sweater_back__sall__awsg__v1.jpg?v=1649961452,2,Replica Team Thin Sweater,,,,,,,,,,,,,,,,,,,,
wp-3wp21007900x,Replica Team Zip Hoodie,"Replica Team Zip Hoodie<table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">beige</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - Longsleeves and Hoodies,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210079000,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333138,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007900x_replica_team_zip_hoodie__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Zip Hoodie - Size: XXS,FALSE,Replica Team Zip Hoodie,Replica Team Zip Hoodie Colour: beige,Clothing,,Adult,3WP210079000,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,WP,,,,FALSE,Size,XS,,,,,3WP210079001,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544332971,,,,FALSE,,,,,Adult,3WP210079001,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,WP,,,,FALSE,Size,S,,,,,3WP210079002,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544332995,,,,FALSE,,,,,Adult,3WP210079002,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,WP,,,,FALSE,Size,M,,,,,3WP210079003,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333077,,,,FALSE,,,,,Adult,3WP210079003,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,WP,,,,FALSE,Size,L,,,,,3WP210079004,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544316643,,,,FALSE,,,,,Adult,3WP210079004,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,WP,,,,FALSE,Size,XL,,,,,3WP210079005,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333114,,,,FALSE,,,,,Adult,3WP210079005,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210079006,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333053,,,,FALSE,,,,,Adult,3WP210079006,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210079007,,shopify,,continue,manual,79.98,,TRUE,TRUE,9010544333008,,,,FALSE,,,,,Adult,3WP210079007,WP - Longsleeves and Hoodies,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007900x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007900x_replica_team_zip_hoodie_back__sall__awsg__v1.jpg?v=1649961452,2,Replica Team Zip Hoodie,,,,,,,,,,,,,,,,,,,,
wp-3wp21007910x,Replica Team Softshell Jacket,"<ul><li>100 % Polyester </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - Jackets,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210079100,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544332926,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007910x_replica_team_softshell_jacket__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Softshell Jacket - Size: XXS,FALSE,Replica Team Softshell Jacket,100 % Polyester Colour: black,Clothing,,Adult,3WP210079100,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,WP,,,,FALSE,Size,XS,,,,,3WP210079101,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544332933,,,,FALSE,,,,,Adult,3WP210079101,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,WP,,,,FALSE,Size,S,,,,,3WP210079102,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544333176,,,,FALSE,,,,,Adult,3WP210079102,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,WP,,,,FALSE,Size,M,,,,,3WP210079103,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544333091,,,,FALSE,,,,,Adult,3WP210079103,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,WP,,,,FALSE,Size,L,,,,,3WP210079104,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544333206,,,,FALSE,,,,,Adult,3WP210079104,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,WP,,,,FALSE,Size,XL,,,,,3WP210079105,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544333015,,,,FALSE,,,,,Adult,3WP210079105,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210079106,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544333183,,,,FALSE,,,,,Adult,3WP210079106,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210079107,,shopify,,continue,manual,130.01,,TRUE,TRUE,9010544333145,,,,FALSE,,,,,Adult,3WP210079107,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007910x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007910x_replica_team_softshell_jacket_back__sall__awsg__v1.jpg?v=1649961452,2,Replica Team Softshell Jacket,,,,,,,,,,,,,,,,,,,,
wp-3wp21007920x,Replica Team Hardshell Jacket,"<ul><li>Taped sleeve cuffs</li><li>100 % Polyester </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - Jackets,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210079200,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333190,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007920x_replica_team_hardshell_jacket__sall__awsg__v1.jpg?v=1658132015,1,Replica Team Hardshell Jacket - Size: XXS,FALSE,Replica Team Hardshell Jacket,Taped sleeve cuffs 100 % Polyester Colour: black,Clothing,,Adult,3WP210079200,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,WP,,,,FALSE,Size,XS,,,,,3WP210079201,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333237,,,,FALSE,,,,,Adult,3WP210079201,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,WP,,,,FALSE,Size,S,,,,,3WP210079202,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333152,,,,FALSE,,,,,Adult,3WP210079202,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,WP,,,,FALSE,Size,M,,,,,3WP210079203,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333268,,,,FALSE,,,,,Adult,3WP210079203,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,WP,,,,FALSE,Size,L,,,,,3WP210079204,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333220,,,,FALSE,,,,,Adult,3WP210079204,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,WP,,,,FALSE,Size,XL,,,,,3WP210079205,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333121,,,,FALSE,,,,,Adult,3WP210079205,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210079206,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333169,,,,FALSE,,,,,Adult,3WP210079206,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210079207,,shopify,,continue,manual,179.99,,TRUE,TRUE,9010544333244,,,,FALSE,,,,,Adult,3WP210079207,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007920x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007920x_replica_team_hardshell_jacket_back__sall__awsg__v1.jpg?v=1680287285,2,Replica Team Hardshell Jacket,,,,,,,,,,,,,,,,,,,,
wp-3wp21007930x,Replica Team Winter Jacket,"<ul><li>100 % Polyester </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - Jackets,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210079300,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333275,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007930x_replica_team_winter_jacket__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Winter Jacket - Size: XXS,FALSE,Replica Team Winter Jacket,100 % Polyester Colour: black,Clothing,,Adult,3WP210079300,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,WP,,,,FALSE,Size,XS,,,,,3WP210079301,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333329,,,,FALSE,,,,,Adult,3WP210079301,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,WP,,,,FALSE,Size,S,,,,,3WP210079302,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333411,,,,FALSE,,,,,Adult,3WP210079302,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,WP,,,,FALSE,Size,M,,,,,3WP210079303,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333473,,,,FALSE,,,,,Adult,3WP210079303,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,WP,,,,FALSE,Size,L,,,,,3WP210079304,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333503,,,,FALSE,,,,,Adult,3WP210079304,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,WP,,,,FALSE,Size,XL,,,,,3WP210079305,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333435,,,,FALSE,,,,,Adult,3WP210079305,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210079306,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333480,,,,FALSE,,,,,Adult,3WP210079306,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210079307,,shopify,,continue,manual,199.95,,TRUE,TRUE,9010544333336,,,,FALSE,,,,,Adult,3WP210079307,WP - Jackets,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007930x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007930x_replica_team_winter_jacket_back__sall__awsg__v1.jpg?v=1649961452,2,Replica Team Winter Jacket,,,,,,,,,,,,,,,,,,,,
wp-3wp21007940x,Replica Team Shorts,"<ul><li>Robust quality</li><li>94 % Polyester / 6 % Elastane </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - Pants and Shorts,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210079400,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333497,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007940x_replica_team_shorts__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Shorts - Size: XXS,FALSE,Replica Team Shorts,Robust quality 94 % Polyester / 6 % Elastane Colour: black,Clothing,,Adult,3WP210079400,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,WP,,,,FALSE,Size,XS,,,,,3WP210079401,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333381,,,,FALSE,,,,,Adult,3WP210079401,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,WP,,,,FALSE,Size,S,,,,,3WP210079402,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333404,,,,FALSE,,,,,Adult,3WP210079402,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,WP,,,,FALSE,Size,M,,,,,3WP210079403,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333428,,,,FALSE,,,,,Adult,3WP210079403,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,WP,,,,FALSE,Size,L,,,,,3WP210079404,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333343,,,,FALSE,,,,,Adult,3WP210079404,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,WP,,,,FALSE,Size,XL,,,,,3WP210079405,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333442,,,,FALSE,,,,,Adult,3WP210079405,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,WP,,,,FALSE,Size,XXL,,,,,3WP210079406,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333459,,,,FALSE,,,,,Adult,3WP210079406,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,WP,,,,FALSE,Size,XXXL,,,,,3WP210079407,,shopify,,continue,manual,75.02,,TRUE,TRUE,9010544333350,,,,FALSE,,,,,Adult,3WP210079407,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007940x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_rs_3wp21007940x_replica_team_shorts_back__sall__awsg__v1.jpg?v=1649961452,2,Replica Team Shorts,,,,,,,,,,,,,,,,,,,,
wp-3wp21007950x,Replica Team Pants,"<ul><li>Robust quality</li><li>94 % Polyester / 6 % Elastane </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr></tbody></table>",WP,Apparel & Accessories > Clothing,WP - Pants and Shorts,WP - Casual and Accessories,FALSE,Size,XXS,,,,,3WP210079500,,shopify,,continue,manual,85.00,,TRUE,TRUE,9010544333305,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wbbekl_vs_3wp21007950x_replica_team_pants__sall__awsg__v1.jpg?v=1649961452,1,Replica Team Pants - Size: XXS,FALSE,Replica Team Pants,Robust quality 94 % Polyester / 6 % Elastane Colour: black,Clothing,,Adult,3WP210079500,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007950x,,,WP,,,,FALSE,Size,XS,,,,,3WP210079501,,shopify,,continue,manual,85.00,,TRUE,TRUE,9010544333367,,,,FALSE,,,,,Adult,3WP210079501,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007950x,,,WP,,,,FALSE,Size,S,,,,,3WP210079502,,shopify,,continue,manual,85.00,,TRUE,TRUE,9010544333398,,,,FALSE,,,,,Adult,3WP210079502,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007950x,,,WP,,,,FALSE,Size,M,,,,,3WP210079503,,shopify,,continue,manual,85.00,,TRUE,TRUE,9010544333510,,,,FALSE,,,,,Adult,3WP210079503,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
wp-3wp21007950x,,,WP,,,,FALSE,Size,L,,,,,3WP210079504,,shopify,,continue,manual,85.00,,TRUE,TRUE,9010544333466,,,,FALSE,,,,,Adult,3WP210079504,WP - Pants and Shorts,WP - Casual and Accessories,new,FALSE,,,,,,,kg,,
